employee_id,team_id,department,role_function,manager_id,location_site,period_date,hours_planned,hours_worked,overtime_hours,absence_days,output_units,unit_value,quality_score,error_count,attrition_flag,date_joined,date_left,engagement_score,total_labor_cost,headcount
EMP0433,Team E,Support,Support Agent,EMP0100,Branch-West,2025-11-01,160.0,144.8,1.6,2.1,134,50,75.2,0,False,2022-08-29,,2.63,3532.8,1
EMP0079,Team J,Sales,Account Executive,EMP0077,Branch-East,2026-03-01,160.0,153.5,4.7,2.6,15,2000,64.7,2,False,2023-01-21,,3.46,6422.0,1
EMP0129,Team J,Engineering,DevOps Engineer,EMP0033,Remote,2026-05-01,160.0,167.2,12.3,3.5,11,0,72.9,5,False,2022-04-11,,3.73,10767.7,1
EMP0467,Team A,Engineering,DevOps Engineer,EMP0303,Branch-East,2025-10-01,160.0,163.1,3.1,1.9,15,0,75.4,6,False,2023-08-15,,,9729.5,1
EMP0481,Team D,Support,Support Lead,EMP0476,HQ,2025-09-01,160.0,160.1,31.4,0.2,83,60,58.9,3,False,2022-01-26,,2.65,7044.8,1
EMP0260,Team C,Engineering,QA Engineer,EMP0187,HQ,2025-12-01,160.0,151.4,6.6,3.9,14,0,58.3,0,False,2025-12-23,,3.36,6774.6,1
EMP0464,Team J,Sales,Account Executive,EMP0277,HQ,2026-05-01,160.0,138.9,1.4,0.1,17,2000,66.4,1,False,2024-07-31,,2.96,5640.0,1
EMP0142,Team E,Engineering,Developer,EMP0457,Branch-West,2026-01-01,160.0,165.4,16.7,0.6,18,0,84.4,1,False,2025-03-29,,5.0,10474.75,1
EMP0124,Team D,Engineering,QA Engineer,EMP0085,Remote,2026-07-01,160.0,156.7,5.9,0.4,26,0,65.7,2,False,2022-06-11,,,6953.1,1
EMP0489,Team C,Marketing,Marketing Specialist,EMP0471,Remote,2026-05-01,160.0,170.6,11.0,1.1,9,300,92.2,0,False,2024-06-30,,3.11,6174.3,1
EMP0044,Team E,Marketing,Marketing Specialist,EMP0035,Remote,2025-11-01,160.0,151.2,6.2,0.1,15,300,57.7,2,False,2023-11-14,,3.63,5296.5,1
EMP0166,Team I,operations,Ops Coordinator,EMP0035,Branch-West,2026-08-01,160.0,162.8,2.8,1.6,66,35,71.6,5,False,2024-10-04,,4.21,4509.0,1
EMP0037,Team I,Sales,Account Executive,EMP0277,Remote,2026-01-01,160.0,168.2,8.5,1.5,18,2000,83.6,0,False,2022-07-03,,4.17,7238.0,1
EMP0281,Team D,Marketing,Marketing Specialist,EMP0376,HQ,2026-03-01,160.0,164.6,9.2,0.6,17,300,80.8,0,False,2024-05-11,,3.43,5887.2,1
EMP0023,Team E,Engineering,QA Engineer,EMP0147,Remote,2025-12-01,160.0,164.7,4.7,2.0,15,0,65.9,3,False,2023-07-21,,3.27,7213.5,1
EMP0433,Team E,Support,Support Agent,EMP0100,Branch-West,2026-08-01,160.0,152.8,10.3,0.1,189,50,63.4,0,False,2022-08-29,,4.02,4038.0,1
EMP0015,Team H,Engineering,Developer,EMP0457,HQ,2025-10-01,160.0,159.0,2.7,1.9,22,0,71.5,2,False,2023-09-11,,3.03,8967.75,1
EMP0446,Team G,Marketing,Content Creator,EMP0061,Remote,2026-07-01,160.0,161.1,1.1,,19,150,86.9,0,False,2022-06-10,,3.69,4882.5,1
EMP0041,Team D,Engineering,DevOps Engineer,EMP0162,,2026-02-01,160.0,163.5,3.5,1.5,13,0,62.4,1,False,2022-04-09,,3.76,9787.5,1
EMP0209,Team D,Engineering,Developer,EMP0422,HQ,2026-01-01,160.0,164.1,8.3,0.2,17,0,70.7,3,False,2026-01-08,,2.43,9710.25,1
EMP0009,Team C,Support,Support Lead,EMP0061,Branch-West,2025-10-01,160.0,164.7,4.7,4.9,77,60,,4,False,2025-06-23,,3.4,5839.5,1
EMP0085,Team C,Sales,SDR,EMP0147,Remote,2026-08-01,160.0,154.2,14.4,2.1,52,150,96.5,1,False,2022-10-24,,3.73,4922.4,1
EMP0104,Team J,sales,Account Executive,EMP0453,Remote,2026-06-01,160.0,149.8,0.4,1.8,16,2000,87.5,0,False,2022-03-09,,3.52,6016.0,1
EMP0271,Team I,Operations,Ops Analyst,EMP0102,HQ,2026-04-01,160.0,161.4,1.4,1.0,64,40,86.7,2,False,2023-12-03,,3.58,5232.0,1
EMP0457,Team G,Engineering,Data Engineer,EMP0147,Remote,2026-05-01,160.0,158.8,2.8,0.3,14,0,78.8,0,False,2022-07-06,,3.48,9780.0,1
EMP0280,Team I,Operations,Ops Coordinator,EMP0193,Branch-East,2026-05-01,160.0,160.8,8.4,3.6,66,35,67.7,6,False,2022-01-05,,4.1,4681.8,1
EMP0392,Team I,Sales,Account Executive,EMP0351,Branch-West,2026-02-01,160.0,167.3,34.2,,15,2000,89.1,1,False,2023-03-21,,3.29,8744.0,1
EMP0292,Team A,Engineering,QA Engineer,EMP0225,Remote,2025-12-01,160.0,136.8,0.7,1.8,26,0,,0,False,2023-01-21,,4.07,5789.7,1
EMP0086,Team H,Sales,Sales Manager,EMP0217,Branch-East,2026-07-01,160.0,178.1,23.6,0.9,12,2500,48.7,1,False,2023-08-16,,4.08,11102.0,1
EMP0008,Team B,Marketing,Marketing Specialist,EMP0457,Remote,2026-02-01,160.0,163.8,3.8,0.3,10,300,73.0,1,False,2025-09-18,,3.58,5593.5,1
EMP0225,Team I,Engineering,Data Engineer,EMP0351,HQ,2026-04-01,160.0,165.3,14.9,0.0,13,0,61.0,1,False,2021-12-22,,3.2,11259.0,1
EMP0463,Team F,Operations,Ops Analyst,EMP0453,HQ,2026-07-01,160.0,154.8,5.3,0.9,71,40,69.6,0,False,2025-07-16,,3.81,5208.0,1
EMP0461,Team C,Engineering,DevOps Engineer,EMP0453,HQ,2025-10-01,160.0,166.0,6.0,1.3,10,0,56.3,3,False,2023-10-09,,3.95,10150.0,1
EMP0300,Team J,Engineering,QA Engineer,EMP0480,HQ,2026-02-01,160.0,157.9,8.1,8.3,31,0,64.6,1,False,2024-10-03,,4.99,7142.1,1
EMP0300,Team J,Engineering,QA Engineer,EMP0480,HQ,2025-11-01,160.0,134.0,8.1,4.9,25,0,84.3,6,False,2024-10-03,,4.69,6138.3,1
EMP0228,Team C,Sales,SDR,EMP0476,Remote,2026-06-01,160.0,165.2,5.2,1.1,40,150,83.7,3,False,2021-12-21,,3.35,4844.0,1
EMP0268,Team G,Support,Support Lead,EMP0147,HQ,2026-04-01,160.0,169.9,9.9,1.0,108,60,70.3,6,False,2022-06-15,,4.5,6281.5,1
EMP0423,Team D,Engineering,QA Engineer,EMP0277,HQ,2025-10-01,160.0,160.2,3.6,0.2,15,0,81.9,3,False,2022-02-23,,3.71,6955.2,1
EMP0400,Team A,Operations,Ops Coordinator,EMP0434,HQ,2026-03-01,160.0,159.1,4.9,2.5,76,35,45.4,2,False,2022-01-07,,3.69,4494.15,1
EMP0419,Team E,Support,Support Agent,EMP0449,HQ,2025-10-01,160.0,158.9,4.6,1.3,126,50,76.6,0,False,2024-08-22,,3.26,3979.2,1
EMP0218,Team D,Operations,Ops Coordinator,EMP0147,HQ,2025-10-01,160.0,166.0,6.0,2.0,90,35,76.9,2,False,2022-05-08,,4.03,4725.0,1
EMP0042,Team D,Sales,Account Executive,EMP0187,Remote,2026-07-01,160.0,152.4,22.7,0.3,14,2000,89.8,0,False,2025-05-18,,4.44,7458.0,1
EMP0040,Team D,Sales,SDR,EMP0006,HQ,2025-10-01,160.0,165.6,7.7,0.3,44,150,66.6,0,False,2022-09-05,,3.67,4960.2,1
EMP0479,Team C,Marketing,Content Creator,EMP0450,HQ,2026-06-01,160.0,157.0,3.2,2.9,24,150,86.3,0,False,2025-12-24,,3.29,4854.0,1
EMP0353,Team A,Support,Support Lead,EMP0470,Remote,2026-06-01,160.0,166.3,6.3,1.5,116,60,81.4,1,False,2023-08-26,,3.77,5975.5,1
EMP0010,Team I,Support,Support Lead,EMP0259,Branch-West,2026-06-01,160.0,140.0,4.3,0.6,92,60,,0,False,2022-08-16,,3.95,4979.3,1
EMP0307,Team B,Sales,Sales Manager,EMP0320,Remote,2025-11-01,160.0,161.2,31.5,1.9,8,2500,38.4,1,False,2022-12-08,,3.51,10839.4,1
EMP0265,Team B,Marketing,Marketing Specialist,EMP0006,Branch-West,2026-08-01,160.0,160.0,0.0,5.2,11,300,84.7,1,False,2022-09-06,,3.42,5280.0,1
EMP0434,Team I,Engineering,Developer,EMP0480,Branch-East,2026-02-01,160.0,160.0,0.0,2.3,12,0,74.5,0,False,2022-01-28,,3.91,8800.0,1
EMP0288,Team I,Sales,SDR,EMP0471,Remote,2026-08-01,160.0,154.1,0.6,3.4,41,150,60.8,1,False,2023-09-20,,3.2,4340.0,1
EMP0193,Team E,Marketing,Content Creator,,HQ,2026-07-01,160.0,163.2,7.4,0.1,14,150,,0,False,2023-03-18,,2.56,5229.0,1
EMP0146,Team I,Engineering,Developer,EMP0162,Branch-West,2026-05-01,160.0,161.7,1.9,1.6,18,0,89.6,1,False,2022-10-13,,3.92,9050.25,1
EMP0338,Team D,Support,Support Agent,EMP0422,Remote,2026-03-01,160.0,144.8,1.1,0.8,108,50,73.0,0,False,2025-09-16,,3.0,3514.8,1
EMP0288,Team I,Sales,SDR,EMP0471,Remote,2026-01-01,160.0,162.5,5.9,0.2,44,150,68.1,1,False,2023-09-20,,4.2,4797.8,1
EMP0279,Team J,Support,Support Lead,EMP0320,HQ,2025-10-01,160.0,151.2,1.2,4.6,88,60,39.6,2,False,2024-01-02,,3.14,5202.0,1
EMP0485,Team D,Sales,SDR,EMP0471,HQ,2026-06-01,160.0,164.1,4.1,3.7,46,150,57.1,5,False,2024-05-27,,3.98,4767.0,1
EMP0159,Team E,Engineering,DevOps Engineer,EMP0185,Remote,2025-09-01,160.0,148.0,5.4,0.9,13,0,92.9,3,False,2024-07-19,,3.23,9053.8,1
EMP0472,TEAM A,Marketing,Marketing Specialist,EMP0471,Remote,2026-07-01,160.0,151.8,0.2,3.4,12,300,75.7,0,False,2023-02-14,,4.04,5019.3,1
EMP0172,Team G,Engineering,Developer,EMP0071,Branch-West,2026-07-01,160.0,143.4,5.2,0.6,23,0,77.8,0,False,2024-03-09,,3.73,8316.0,1
EMP0483,Team J,Sales,Account Executive,EMP0392,HQ,2026-02-01,160.0,155.4,1.0,1.8,15,2000,92.8,1,True,2024-12-03,2026-07-15,3.9,6276.0,1
EMP0442,Team A,Marketing,Marketing Specialist,EMP0280,Branch-East,2025-09-01,160.0,160.0,8.4,4.3,11,300,88.3,0,False,2022-02-19,,3.94,5695.8,1
EMP0482,Team H,Support,Support Lead,EMP0450,Remote,2026-05-01,160.0,153.5,1.3,0.8,72,60,98.2,0,False,2024-06-22,,2.89,5285.3,1
EMP0178,Team D,Sales,Account Executive,EMP0480,Remote,2026-06-01,160.0,160.0,24.4,0.6,13,2000,66.7,8,False,2024-12-18,,3.87,7864.0,1
EMP0236,Team J,Support,Support Agent,EMP0225,Remote,2025-11-01,160.0,155.0,3.2,2.2,126,50,97.5,8,False,2021-11-04,,,3835.2,1
EMP0193,Team E,  Marketing  ,Content Creator,,HQ,2025-11-01,160.0,164.9,5.9,1.9,20,150,63.0,13,False,2023-03-18,,3.07,5212.5,1
EMP0071,Team E,Operations,Ops Analyst,EMP0193,HQ,2026-07-01,160.0,160.8,4.8,0.7,41,40,78.3,2,False,2022-11-07,,4.75,5376.0,1
EMP0245,Team H,Engineering,QA Engineer,EMP0351,HQ,2026-05-01,160.0,161.6,5.6,0.3,34,0,28.0,2,False,2024-08-16,,3.46,7140.0,1
EMP0289,Team B,Engineering,DevOps Engineer,EMP0480,Remote,2026-01-01,160.0,145.5,17.0,4.4,15,0,77.2,5,False,2023-10-15,,3.29,9918.0,1
EMP0050,Team J,Engineering,Developer,EMP0471,,2026-05-01,160.0,155.9,5.1,1.0,16,0,82.0,1,False,2022-02-18,,4.73,8995.25,1
EMP0047,Team C,Sales,Account Executive,EMP0450,Remote,2025-12-01,160.0,170.9,19.0,2.1,17,2000,,4,False,2023-12-23,,,7976.0,1
EMP0277,Team A,Operations,Ops Coordinator,EMP0480,HQ,2026-01-01,160.0,153.1,6.0,2.1,67,35,56.7,0,False,2024-02-14,,3.5,4376.7,1
EMP0440,Team G,Engineering,Developer,EMP0318,HQ,2026-06-01,160.0,160.5,2.1,1.4,20,0,90.3,0,False,2025-09-25,,3.39,9000.75,1
EMP0017,Team D,Sales,SDR,EMP0102,HQ,2026-07-01,160.0,163.1,4.5,1.7,43,150,72.5,0,False,2025-08-06,,3.52,4755.8,1
EMP0350,Team B,Support,Support Lead,EMP0167,HQ,2026-02-01,160.0,170.2,10.2,1.4,76,60,69.7,1,False,2024-03-17,,5.0,6307.0,1
EMP0486,Team A,Marketing,Marketing Specialist,EMP0453,,2026-03-01,160.0,148.2,14.1,3.8,11,300,84.0,0,False,2021-10-11,,3.29,5588.55,1
EMP0255,Team F,Engineering,DevOps Engineer,EMP0243,HQ,2025-12-01,160.0,161.2,3.5,1.6,11,0,81.2,2,False,2024-02-04,,3.37,9654.1,1
EMP0338,Team D,Support,Support Agent,EMP0422,Remote,2026-08-01,160.0,164.8,8.2,0.2,104,50,68.9,0,False,2025-09-16,,4.43,4250.4,1
EMP0382,Team C,Support,Support Agent,EMP0277,HQ,2025-10-01,160.0,163.1,5.8,0.5,132,50,89.3,6,False,2024-11-18,,,4123.2,1
EMP0227,Team A,Marketing,Content Creator,EMP0351,Remote,2025-09-01,160.0,155.4,24.6,,22,150,37.6,1,False,2022-02-05,,3.84,5769.0,1
EMP0211,Team H,Sales,SDR,EMP0217,HQ,2026-05-01,160.0,162.5,2.5,2.5,46,150,60.2,4,False,2023-02-27,,4.28,4655.0,1
EMP0091,Team B,Engineering,QA Engineer,EMP0035,Branch-East,2026-04-01,160.0,162.8,2.8,0.1,24,0,,0,False,2022-10-13,,3.76,7014.0,1
EMP0145,Team E,Engineering,QA Engineer,EMP0453,Branch-East,2026-03-01,160.0,139.3,1.5,2.0,26,0,58.6,0,False,2024-09-23,,5.0,5945.1,1
EMP0370,Team E,Engineering,DevOps Engineer,EMP0259,HQ,2026-03-01,160.0,153.4,4.6,2.1,15,0,87.1,5,False,2025-12-26,,3.43,9297.4,1
EMP0076,Team H,Support,Support Lead,EMP0309,Remote,2025-09-01,160.0,152.1,2.7,0.7,110,60,72.6,2,False,2024-05-03,,4.28,5309.1,1
EMP0230,Team G,Support,Support Lead,EMP0280,HQ,2025-09-01,160.0,141.1,4.1,,95,60,74.8,1,False,2024-09-03,,3.77,5006.5,1
EMP0246,Team B,Marketing,Marketing Specialist,EMP0355,,2026-03-01,160.0,165.1,6.3,5.4,11,300,51.3,0,False,2024-11-20,,4.05,5760.15,1
EMP0270,Team H,Engineering,DevOps Engineer,EMP0392,Remote,2026-06-01,160.0,160.5,0.5,0.7,16,0,87.6,2,False,2022-08-13,,4.22,9352.5,1
EMP0416,Team D,Sales,Account Executive,EMP0450,Branch-East,2025-12-01,160.0,167.2,7.7,0.2,10,2000,75.0,0,False,2025-02-23,,,7150.0,1
EMP0122,Team H,Marketing,Content Creator,EMP0471,Branch-West,2025-12-01,160.0,144.7,0.6,0.2,16,150,81.9,0,False,2022-09-10,,3.53,4368.0,1
EMP0051,Team G,Marketing,Marketing Specialist,EMP0392,Remote,2026-07-01,160.0,143.7,11.6,0.3,11,300,95.1,1,False,2024-07-19,,3.18,5316.3,1
EMP0422,Team A,Operations,Ops Coordinator,EMP0147,Remote,2026-05-01,160.0,163.4,3.4,0.7,53,35,93.2,2,False,2024-02-15,,4.61,4549.5,1
EMP0270,Team H,Engineering,DevOps Engineer,EMP0392,Remote,2026-04-01,160.0,160.6,5.6,0.1,15,0,97.4,0,False,2022-08-13,,2.84,9802.0,1
EMP0400,Team A,Operations,Ops Coordinator,EMP0434,HQ,2025-09-01,160.0,163.7,3.7,1.5,77,35,50.5,0,False,2022-01-07,,3.8,4569.75,1
EMP0343,Team E,Engineering,QA Engineer,EMP0277,Branch-East,2026-05-01,160.0,159.7,16.0,0.2,29,0,87.1,0,False,2024-02-08,,3.68,7715.4,1
EMP0155,Team E,Marketing,Marketing Specialist,EMP0251,Remote,2026-01-01,160.0,140.2,37.7,1.4,11,300,72.2,2,False,2022-03-02,,3.13,6492.75,1
EMP0418,Team J,Sales,Account Executive,EMP0392,Branch-West,2025-12-01,160.0,160.7,0.7,2.3,18,2000,45.4,3,False,2025-06-01,,4.05,6470.0,1
EMP0220,Team I,Operations,Ops Analyst,EMP0210,HQ,2026-03-01,160.0,154.5,5.6,0.7,48,40,75.6,0,False,2024-02-16,,3.38,5212.8,1
EMP0258,Team I,Support,Support Agent,EMP0210,Branch-East,2025-12-01,160.0,153.1,3.5,3.3,100,50,90.3,0,False,2025-07-29,,3.5,3800.4,1
EMP0276,  Team F  ,Sales,SDR,EMP0077,Remote,2026-05-01,160.0,147.2,3.2,3.7,37,150,71.1,0,False,2022-12-15,,3.27,4256.0,1
EMP0204,Team G,MARKETING,Content Creator,EMP0035,Remote,2026-06-01,160.0,162.6,2.6,1.3,29,150,44.8,0,False,2023-12-04,,3.42,4995.0,1
EMP0079,Team J,Sales,Account Executive,EMP0077,Branch-East,2025-10-01,160.0,154.6,1.3,2.5,17,2000,75.0,2,False,2023-01-21,,3.44,6262.0,1
EMP0493,Team J,Engineering,Developer,EMP0033,Branch-West,2026-04-01,160.0,171.2,19.3,1.1,22,0,89.0,0,False,2024-12-30,,3.2,11008.25,1
EMP0386,Team H,  Operations  ,Ops Coordinator,EMP0259,HQ,2026-06-01,160.0,167.2,7.2,5.8,90,35,49.3,7,False,2023-10-22,,2.86,4806.0,1
EMP0042,Team D,Sales,Account Executive,EMP0187,Remote,2026-04-01,160.0,160.5,16.4,1.5,22,2000,73.0,1,False,2025-05-18,,,7404.0,1
EMP0012,Team H,Marketing,Marketing Specialist,EMP0100,Branch-West,2026-04-01,160.0,164.7,4.7,1.2,11,300,79.8,0,False,2022-11-03,,3.16,5667.75,1
EMP0423,Team D,Engineering,QA Engineer,EMP0277,HQ,2026-01-01,160.0,157.6,14.7,2.1,24,0,,4,False,2022-02-23,,3.7,7545.3,1
EMP0271,Team I,Operations,Ops Analyst,EMP0102,HQ,2026-01-01,160.0,160.6,0.6,1.5,64,40,78.3,0,False,2023-12-03,,4.05,5168.0,1
EMP0083,Team D,Sales,Account Executive,EMP0320,HQ,2026-05-01,160.0,154.2,0.9,4.7,17,2000,88.3,1,False,2025-05-17,,3.65,6222.0,1
EMP0141,Team B,Marketing,Marketing Specialist,EMP0318,Remote,2026-02-01,160.0,161.5,1.5,2.9,12,300,,0,False,2025-10-26,,,5403.75,1
EMP0139,Team H,Sales,Sales Manager,EMP0033,HQ,2026-02-01,160.0,166.5,6.5,1.4,13,2500,83.0,0,False,2025-03-14,,,9165.0,1
EMP0215,Team I,Support,Support Agent,EMP0193,Branch-East,2025-12-01,160.0,161.2,1.2,3.7,127,50,91.8,0,False,2022-11-10,,2.67,3912.0,1
EMP0157,Team G,Support,Support Lead,EMP0035,Branch-East,2026-07-01,160.0,167.9,7.9,4.1,100,60,,1,False,2024-11-27,,3.88,6111.5,1
EMP0163,Team I,Support,Support Agent,EMP0471,Branch-East,2026-02-01,160.0,149.3,2.9,0.0,138,50,79.0,1,False,2024-08-22,,3.34,3687.6,1
EMP0179,Team B,Marketing,Marketing Specialist,EMP0449,Branch-West,2025-10-01,160.0,153.9,4.1,0.2,17,300,75.0,2,False,2023-03-01,,4.31,5281.65,1
EMP0488,Team I,Engineering,QA Engineer,EMP0480,HQ,2026-01-01,160.0,170.4,13.0,1.8,23,0,90.4,1,False,2023-12-14,,2.96,7975.8,1
EMP0040,Team D,Sales,SDR,EMP0006,HQ,2026-06-01,160.0,161.3,9.8,0.3,56,150,94.7,2,False,2022-09-05,,3.2,4928.0,1
EMP0231,Team H,Operations,Ops Coordinator,EMP0251,Branch-East,2026-04-01,160.0,164.7,4.7,1.4,61,35,84.1,1,False,2023-05-27,,3.6,4637.25,1
EMP0089,Team J,Marketing,Content Creator,EMP0301,Remote,2025-12-01,160.0,170.4,10.4,0.2,20,150,68.3,0,True,2024-05-05,2025-12-02,2.42,5580.0,1
EMP0053,Team B,Marketing,Marketing Specialist,EMP0100,,2026-08-01,160.0,151.6,10.8,4.9,14,300,98.3,1,False,2022-09-20,,4.03,5537.4,1
EMP0299,Team A,Support,Support Lead,EMP0035,HQ,2025-10-01,160.0,155.8,5.6,1.6,128,60,42.6,1,False,2024-09-07,,4.09,5582.8,1
EMP0136,Team F,Sales,SDR,EMP0318,HQ,2025-12-01,160.0,162.7,2.7,1.6,21,150,90.6,0,False,2024-10-13,,3.21,4669.0,1
EMP0397,Team A,Operations,Ops Analyst,EMP0301,Remote,2025-11-01,160.0,153.3,2.7,1.2,80,40,53.5,2,False,2021-08-20,,3.28,5035.2,1
EMP0461,Team C,Engineering,DevOps Engineer,EMP0453,HQ,2026-08-01,160.0,156.0,7.1,4.3,16,0,70.4,5,False,2023-10-09,,3.25,9665.7,1
EMP0213,Team E,Support,Support Agent,EMP0077,HQ,2026-01-01,160.0,156.3,0.4,1.1,121,50,73.6,0,False,2025-08-12,,3.58,3765.6,1
EMP0100,Team F,Engineering,Developer,EMP0480,Branch-West,2025-09-01,160.0,153.4,3.6,4.7,22,0,73.9,0,False,2023-06-05,,4.94,8734.0,1
EMP0046,Team A,Support,Support Agent,EMP0162,HQ,2026-02-01,160.0,171.9,16.0,2.2,152,50,84.4,5,False,2025-11-19,,3.1,4701.6,1
EMP0451,Team A,Operations,Ops Analyst,EMP0100,Remote,2026-02-01,160.0,169.7,10.2,1.1,62,40,98.0,0,False,2023-05-13,,3.12,5920.0,1
EMP0109,Team G,Engineering,DevOps Engineer,EMP0450,HQ,2025-12-01,160.0,160.2,0.2,5.1,13,0,96.3,0,False,2023-03-05,,,9309.0,1
EMP0194,team a,Support,Support Lead,EMP0320,HQ,2025-09-01,160.0,153.2,29.7,0.1,65,60,69.9,4,False,2022-07-10,,2.92,6723.5,1
EMP0438,Team C,Operations,Ops Analyst,EMP0147,HQ,2026-04-01,160.0,159.4,6.5,3.6,34,40,39.0,14,False,2022-07-07,,3.09,5412.8,1
EMP0070,Team J,Marketing,Content Creator,EMP0006,Branch-West,2026-05-01,160.0,153.5,4.0,0.3,22,150,69.4,4,False,2025-03-03,,3.92,4785.0,1
EMP0243,Team I,Marketing,Content Creator,EMP0450,HQ,2025-10-01,160.0,154.1,4.3,4.7,25,150,68.4,2,True,2025-03-13,2026-02-15,4.03,4816.5,1
EMP0065,Team C,Engineering,DevOps Engineer,EMP0199,HQ,2025-12-01,160.0,164.3,4.3,0.6,12,0,73.3,1,False,2025-05-06,,3.44,9903.5,1
EMP0239,Team C,Support,Support Agent,EMP0296,Remote,2026-05-01,160.0,140.8,4.6,0.3,130,50,84.5,0,False,2023-05-19,,3.15,3544.8,1
EMP0194,Team A,Support,Support Lead,EMP0320,HQ,2026-01-01,160.0,170.9,20.1,4.6,76,60,87.4,1,False,2022-07-10,,4.37,6835.7,1
EMP0282,Team D,Sales,Sales Manager,EMP0199,HQ,2026-08-01,160.0,159.3,7.3,0.3,11,2500,76.6,0,False,2022-10-28,,3.27,8853.0,1
EMP0284,Team I,Engineering,Developer,EMP0167,HQ,2026-07-01,160.0,155.6,2.6,1.0,18,0,91.4,0,False,2022-05-19,,3.14,8772.5,1
EMP0355,team d,Engineering,Data Engineer,EMP0193,Remote,2026-03-01,160.0,148.0,5.4,2.2,17,0,95.0,0,False,2022-01-13,,3.59,9366.0,1
EMP0271,Team I,Operations,Ops Analyst,EMP0102,HQ,2026-07-01,160.0,161.0,1.9,3.4,63,40,75.9,2,False,2023-12-03,,3.75,5243.2,1
EMP0346,Team H,Support,Support Lead,EMP0434,Remote,2025-11-01,160.0,168.6,8.6,0.9,111,60,78.9,0,False,2024-07-26,,2.92,6171.0,1
EMP0483,Team J,Sales,Account Executive,EMP0392,,2026-04-01,160.0,154.7,6.8,0.3,13,2000,70.5,0,True,2024-12-03,2026-07-15,3.58,6596.0,1
EMP0320,Team C,Engineering,Data Engineer,EMP0193,Remote,2026-02-01,160.0,154.5,4.7,0.1,14,0,61.4,5,False,2025-04-08,,4.08,9693.0,1
EMP0187,Team C,Operations,Ops Analyst,EMP0351,HQ,2026-04-01,160.0,165.0,10.9,0.3,29,40,50.2,10,False,2025-09-30,,3.1,5803.2,1
EMP0358,Team F,sales,SDR,EMP0077,Remote,2026-04-01,160.0,164.3,4.3,4.2,27,150,79.4,2,False,2022-11-05,,3.84,4781.0,1
EMP0039,Team J,Support,Support Agent,EMP0300,Remote,2026-06-01,160.0,162.3,2.3,,109,50,71.2,1,False,2025-06-06,,2.22,3978.0,1
EMP0250,Team A,Operations,Ops Analyst,EMP0225,,2026-02-01,160.0,147.7,4.3,0.7,55,40,52.9,2,False,2022-08-19,,3.52,4932.8,1
EMP0324,Team J,Engineering,QA Engineer,EMP0392,Remote,2025-10-01,160.0,160.6,0.6,5.5,27,0,41.4,6,False,2023-03-24,,4.18,6783.0,1
EMP0327,Team H,Sales,SDR,EMP0077,Branch-East,2025-09-01,160.0,167.3,16.7,1.6,42,150,71.3,0,False,2025-01-22,,,5385.8,1
EMP0086,Team H,Sales,Sales Manager,EMP0217,Branch-East,2025-09-01,160.0,154.2,1.2,0.6,10,2500,93.6,0,False,2023-08-16,,3.47,8112.0,1
EMP0055,Team G,Sales,Sales Manager,EMP0392,Branch-East,2025-12-01,160.0,167.9,12.1,1.4,5,2500,77.7,2,False,2025-10-15,,3.32,9674.6,1
EMP0009,Team C,Support,Support Lead,EMP0061,Branch-West,2026-03-01,160.0,162.4,2.4,4.9,100,60,90.1,0,False,2025-06-23,,3.92,5644.0,1
EMP0402,Team H,Marketing,Marketing Specialist,EMP0085,Branch-West,2026-02-01,160.0,153.2,8.4,4.5,14,300,87.8,0,False,2022-02-23,,3.52,5471.4,1
EMP0196,Team B,Sales,Sales Manager,EMP0245,HQ,2026-08-01,160.0,148.3,1.6,4.6,6,2500,73.1,5,False,2024-03-06,,3.15,7836.4,1
EMP0289,Team B,Engineering,DevOps Engineer,EMP0480,Remote,2025-11-01,160.0,160.5,0.5,0.5,12,0,57.8,0,False,2023-10-15,,3.73,9352.5,1
EMP0416,Team D,Sales,Account Executive,EMP0450,Branch-East,2026-03-01,160.0,156.7,10.8,0.7,19,2000,79.2,2,False,2025-02-23,,3.29,6916.0,1
EMP0299,Team A,Support,Support Lead,EMP0035,HQ,2026-03-01,160.0,177.7,47.1,0.2,59,60,55.8,4,False,2024-09-07,,4.15,8443.9,1
EMP0254,Team C,Sales,SDR,EMP0392,Remote,2025-10-01,160.0,159.1,1.4,0.1,39,150,92.4,0,False,2024-03-23,,3.56,4513.6,1
EMP0167,Team E,Sales,Account Executive,EMP0450,Remote,2026-03-01,160.0,157.6,27.9,1.1,12,2000,95.1,3,False,2026-02-10,,2.87,7978.0,1
EMP0106,Team J,Engineering,Data Engineer,EMP0309,HQ,2026-02-01,160.0,163.5,3.5,3.5,18,0,56.9,4,False,2025-03-01,,3.76,10125.0,1
EMP0194,Team A,Support,Support Lead,EMP0320,HQ,2026-08-01,160.0,160.6,0.6,1.6,101,60,53.7,1,False,2022-07-10,,3.67,5491.0,1
EMP0254,Team C,Sales,SDR,EMP0392,Remote,2025-11-01,160.0,154.7,17.3,1.0,46,150,90.1,1,False,2024-03-23,,3.8,5058.2,1
EMP0374,Team H,Support,Support Agent,EMP0344,Branch-West,2025-11-01,160.0,155.6,21.1,0.6,133,50,44.2,1,False,2022-05-23,,4.4,4494.0,1
EMP0023,Team E,Engineering,QA Engineer,EMP0147,Remote,2026-06-01,160.0,156.6,5.6,1.7,26,0,60.5,1,False,2023-07-21,,3.13,6930.0,1
